split,k,gigapath_full_balacc,gigapath_full_f1,gigapath_topk_balacc,gigapath_topk_f1,uni2_full_balacc,uni2_full_f1,uni2_topk_balacc,uni2_topk_f1,virchow2_full_balacc,virchow2_full_f1,virchow2_topk_balacc,virchow2_topk_f1
145,500,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5,0.6666666666666666,0.4444444444444444
145,1000,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.4444444444444444
145,1500,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5,0.6666666666666666,0.5
146,20,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.6,0.5,0.5,0.16666666666666666,0.13333333333333333,0.5,0.5
146,50,0.3333333333333333,0.2222222222222222,0.5,0.5,0.6666666666666666,0.6,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666
146,100,0.3333333333333333,0.2222222222222222,0.5,0.5,0.6666666666666666,0.6,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.0,0.0
146,200,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.13333333333333333,0.6666666666666666,0.6,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666
146,500,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.13333333333333333,0.6666666666666666,0.6,0.6666666666666666,0.6,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
146,1000,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.6,0.6666666666666666,0.6,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666
146,1500,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.6,0.6666666666666666,0.6,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
147,20,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
147,50,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444
147,100,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
147,200,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
147,500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
147,1000,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
147,1500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
148,20,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.13333333333333333
148,50,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0
148,100,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0
148,200,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0
148,500,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
148,1000,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
148,1500,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
149,20,0.5,0.38888888888888884,0.3333333333333333,0.2222222222222222,0.5,0.5,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222
149,50,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.13333333333333333
149,100,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.5,0.5,0.5,0.4444444444444444,0.3333333333333333,0.26666666666666666,0.0,0.0
149,200,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.5,0.5,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.13333333333333333
149,500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.5,0.5,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
149,1000,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.5,0.5,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
149,1500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.5,0.5,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
150,20,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884,0.5,0.38888888888888884,0.6666666666666666,0.6,0.3333333333333333,0.16666666666666666,0.5,0.5
150,50,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884
150,100,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6
150,200,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884
150,500,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
150,1000,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
150,1500,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
151,20,0.16666666666666666,0.13333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,0.5,0.3333333333333333,0.2222222222222222
151,50,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,0.5,0.0,0.0
151,100,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333
151,200,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.5
151,500,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.5
151,1000,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.5
151,1500,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.5
152,20,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444
152,50,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444
152,100,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.5,0.5
152,200,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
152,500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
152,1000,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
152,1500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
153,20,0.5,0.5,0.16666666666666666,0.16666666666666666,0.5,0.4444444444444444,0.6666666666666666,0.5,0.5,0.4444444444444444,0.5,0.38888888888888884
153,50,0.5,0.5,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.16666666666666666,0.2222222222222222
153,100,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444
153,200,0.5,0.5,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666
153,500,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.5
153,1000,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444
153,1500,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444
154,20,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.7777777777777777,0.5,0.5
154,50,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
154,100,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
154,200,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
154,500,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
154,1000,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
154,1500,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
155,20,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.5,0.5,0.16666666666666666,0.16666666666666666,0.5,0.4444444444444444,0.16666666666666666,0.13333333333333333
155,50,0.5,0.38888888888888884,0.3333333333333333,0.2222222222222222,0.5,0.5,0.3333333333333333,0.26666666666666666,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666
155,100,0.5,0.38888888888888884,0.3333333333333333,0.26666666666666666,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666
155,200,0.5,0.38888888888888884,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666
155,500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666
155,1000,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666
155,1500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666
156,20,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222
156,50,0.3333333333333333,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
156,100,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333
156,200,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333
156,500,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
156,1000,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
156,1500,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
157,20,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.26666666666666666,0.6666666666666666,0.5555555555555555,0.5,0.38888888888888884,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
157,50,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
157,100,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
157,200,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
157,500,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
157,1000,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
157,1500,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
158,20,0.5,0.38888888888888884,0.5,0.5,0.8333333333333334,0.7777777777777777,0.0,0.0,0.8333333333333334,0.7777777777777777,0.5,0.5
158,50,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.5,0.5
158,100,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.5,0.5
158,200,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
158,500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
158,1000,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
158,1500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
159,20,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
159,50,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
159,100,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
159,200,0.16666666666666666,0.16666666666666666,0.5,0.38888888888888884,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
159,500,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
159,1000,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
159,1500,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
160,20,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.16666666666666666,0.2222222222222222,0.0,0.0
160,50,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222
160,100,0.3333333333333333,0.13333333333333333,0.0,0.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222
160,200,0.3333333333333333,0.13333333333333333,0.0,0.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222
160,500,0.3333333333333333,0.13333333333333333,0.0,0.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222
160,1000,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222
160,1500,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222
161,20,0.5,0.38888888888888884,0.3333333333333333,0.2222222222222222,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2222222222222222
161,50,0.5,0.38888888888888884,0.3333333333333333,0.2222222222222222,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.0
161,100,0.5,0.38888888888888884,0.3333333333333333,0.2222222222222222,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.13333333333333333,0.0,0.0
161,200,0.5,0.38888888888888884,0.3333333333333333,0.2222222222222222,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.16666666666666666
161,500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333
161,1000,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333
161,1500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333
162,20,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.5,0.4444444444444444,0.6666666666666666,0.5,0.5,0.5,0.5,0.4444444444444444
162,50,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.5,0.5,0.5,0.4444444444444444
162,100,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.5,0.5,0.5
162,200,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.5,0.5,0.4444444444444444
162,500,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.5,0.5,0.5
162,1000,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.5,0.5,0.5
162,1500,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.5,0.5,0.5
163,20,0.6666666666666666,0.5555555555555555,0.0,0.0,0.16666666666666666,0.13333333333333333,0.0,0.0,0.6666666666666666,0.6,0.3333333333333333,0.26666666666666666
163,50,0.6666666666666666,0.5555555555555555,0.5,0.4444444444444444,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.6,0.5,0.5
163,100,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.6666666666666666,0.6,0.5,0.5
163,200,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.6666666666666666,0.6,0.5,0.5
163,500,0.6666666666666666,0.5555555555555555,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.6666666666666666,0.6,0.5,0.5
163,1000,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.6666666666666666,0.6,0.5,0.5
163,1500,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.6666666666666666,0.6,0.6666666666666666,0.6
164,20,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.6,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.16666666666666666,0.13333333333333333
164,50,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.6,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.4444444444444444
164,100,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
164,200,0.8333333333333334,0.7777777777777777,0.5,0.5,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
164,500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
164,1000,0.8333333333333334,0.7777777777777777,0.5,0.5,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
164,1500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
165,20,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.7777777777777777,0.5,0.5
165,50,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
165,100,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
165,200,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
165,500,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
165,1000,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
165,1500,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
