model,repeat,k,full,top_k,full_f1,top_k_f1
uni2,41,20,0.39682539682539675,0.19841269841269837,0.402930402930403,0.1978021978021978
uni2,41,50,0.39682539682539675,0.34920634920634913,0.402930402930403,0.34920634920634913
uni2,41,100,0.39682539682539675,0.39682539682539675,0.402930402930403,0.39145299145299145
uni2,41,200,0.39682539682539675,0.3412698412698412,0.402930402930403,0.3412698412698412
uni2,41,500,0.39682539682539675,0.3412698412698412,0.402930402930403,0.3412698412698412
uni2,41,1000,0.39682539682539675,0.4444444444444444,0.402930402930403,0.4495726495726496
uni2,41,1500,0.39682539682539675,0.39682539682539675,0.402930402930403,0.402930402930403
uni2,42,20,0.4523809523809524,0.25396825396825395,0.44688644688644685,0.24700854700854702
uni2,42,50,0.4523809523809524,0.4047619047619048,0.44688644688644685,0.39926739926739924
uni2,42,100,0.4523809523809524,0.6031746031746031,0.44688644688644685,0.6008547008547008
uni2,42,200,0.4523809523809524,0.4523809523809524,0.44688644688644685,0.42278554778554783
uni2,42,500,0.4523809523809524,0.5,0.44688644688644685,0.48717948717948717
uni2,42,1000,0.4523809523809524,0.4523809523809524,0.44688644688644685,0.44688644688644685
uni2,42,1500,0.4523809523809524,0.4523809523809524,0.44688644688644685,0.44688644688644685
uni2,43,20,0.5555555555555556,0.24603174603174602,0.5494505494505494,0.24700854700854702
uni2,43,50,0.5555555555555556,0.4523809523809524,0.5494505494505494,0.4427350427350427
uni2,43,100,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,43,200,0.5555555555555556,0.5,0.5494505494505494,0.4981684981684982
uni2,43,500,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,43,1000,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,43,1500,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,44,20,0.5,0.29365079365079366,0.5018315018315019,0.2888888888888889
uni2,44,50,0.5,0.3968253968253968,0.5018315018315019,0.3982905982905984
uni2,44,100,0.5,0.4444444444444444,0.5018315018315019,0.4444444444444444
uni2,44,200,0.5,0.4444444444444444,0.5018315018315019,0.4444444444444444
uni2,44,500,0.5,0.4444444444444444,0.5018315018315019,0.4444444444444444
uni2,44,1000,0.5,0.5,0.5018315018315019,0.5018315018315019
uni2,44,1500,0.5,0.5,0.5018315018315019,0.5018315018315019
uni2,45,20,0.5,0.34920634920634913,0.48717948717948717,0.34978354978354975
uni2,45,50,0.5,0.6507936507936508,0.48717948717948717,0.6495726495726495
uni2,45,100,0.5,0.6587301587301587,0.48717948717948717,0.6483516483516484
uni2,45,200,0.5,0.5634920634920634,0.48717948717948717,0.533910533910534
uni2,45,500,0.5,0.5555555555555555,0.48717948717948717,0.533910533910534
uni2,45,1000,0.5,0.5,0.48717948717948717,0.48717948717948717
uni2,45,1500,0.5,0.5,0.48717948717948717,0.48717948717948717
uni2,46,20,0.6031746031746031,0.30158730158730157,0.6007326007326007,0.3111111111111111
uni2,46,50,0.6031746031746031,0.5,0.6007326007326007,0.4982905982905983
uni2,46,100,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6007326007326007
uni2,46,200,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6007326007326007
uni2,46,500,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6007326007326007
uni2,46,1000,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6007326007326007
uni2,46,1500,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6007326007326007
uni2,47,20,0.5079365079365079,0.34920634920634913,0.5,0.35714285714285715
uni2,47,50,0.5079365079365079,0.4523809523809524,0.5,0.4427350427350427
uni2,47,100,0.5079365079365079,0.611111111111111,0.5,0.594017094017094
uni2,47,200,0.5079365079365079,0.5,0.5,0.5018315018315018
uni2,47,500,0.5079365079365079,0.5,0.5,0.5018315018315019
uni2,47,1000,0.5079365079365079,0.5079365079365079,0.5,0.5
uni2,47,1500,0.5079365079365079,0.5079365079365079,0.5,0.5
uni2,48,20,0.5,0.15079365079365079,0.5051282051282051,0.155377302436126
uni2,48,50,0.5,0.4444444444444444,0.5051282051282051,0.4495726495726496
uni2,48,100,0.5,0.5,0.5051282051282051,0.5018315018315019
uni2,48,200,0.5,0.5555555555555556,0.5051282051282051,0.5494505494505494
uni2,48,500,0.5,0.5,0.5051282051282051,0.5051282051282051
uni2,48,1000,0.5,0.5,0.5051282051282051,0.5051282051282051
uni2,48,1500,0.5,0.5,0.5051282051282051,0.5051282051282051
uni2,49,20,0.35714285714285715,0.4047619047619048,0.3479853479853479,0.40005827505827507
uni2,49,50,0.35714285714285715,0.41269841269841273,0.3479853479853479,0.3968253968253968
uni2,49,100,0.35714285714285715,0.30952380952380953,0.3479853479853479,0.26666666666666666
uni2,49,200,0.35714285714285715,0.4047619047619048,0.3479853479853479,0.4047619047619048
uni2,49,500,0.35714285714285715,0.4047619047619048,0.3479853479853479,0.4047619047619048
uni2,49,1000,0.35714285714285715,0.35714285714285715,0.3479853479853479,0.3479853479853479
uni2,49,1500,0.35714285714285715,0.35714285714285715,0.3479853479853479,0.3479853479853479
uni2,50,20,0.5079365079365079,0.4047619047619047,0.48946608946608955,0.39926739926739924
uni2,50,50,0.5079365079365079,0.4603174603174603,0.48946608946608955,0.4444444444444444
uni2,50,100,0.5079365079365079,0.5079365079365079,0.48946608946608955,0.48946608946608955
uni2,50,200,0.5079365079365079,0.5555555555555556,0.48946608946608955,0.5494505494505494
uni2,50,500,0.5079365079365079,0.5555555555555556,0.48946608946608955,0.5476190476190476
uni2,50,1000,0.5079365079365079,0.5555555555555556,0.48946608946608955,0.5476190476190476
uni2,50,1500,0.5079365079365079,0.5079365079365079,0.48946608946608955,0.48946608946608955
virchow2,1,20,0.3968253968253968,0.3095238095238095,0.402930402930403,0.2982905982905983
virchow2,1,50,0.3968253968253968,0.34920634920634913,0.402930402930403,0.3298368298368299
virchow2,1,100,0.3968253968253968,0.38888888888888884,0.402930402930403,0.37777777777777777
virchow2,1,200,0.3968253968253968,0.29365079365079366,0.402930402930403,0.30036630036630035
virchow2,1,500,0.3968253968253968,0.29365079365079366,0.402930402930403,0.28917748917748914
virchow2,1,1000,0.3968253968253968,0.29365079365079366,0.402930402930403,0.2967032967032967
virchow2,1,1500,0.3968253968253968,0.3968253968253968,0.402930402930403,0.402930402930403
virchow2,2,20,0.30158730158730157,0.19047619047619047,0.30952380952380953,0.22626262626262625
virchow2,2,50,0.30158730158730157,0.19047619047619047,0.30952380952380953,0.19047619047619047
virchow2,2,100,0.30158730158730157,0.24603174603174602,0.30952380952380953,0.2512820512820513
virchow2,2,200,0.30158730158730157,0.30158730158730157,0.30952380952380953,0.30158730158730157
virchow2,2,500,0.30158730158730157,0.34920634920634913,0.30952380952380953,0.35714285714285715
virchow2,2,1000,0.30158730158730157,0.34920634920634913,0.30952380952380953,0.3581196581196581
virchow2,2,1500,0.30158730158730157,0.30158730158730157,0.30952380952380953,0.30952380952380953
virchow2,3,20,0.5,0.34920634920634913,0.5,0.333630421865716
virchow2,3,50,0.5,0.34920634920634913,0.5,0.35714285714285715
virchow2,3,100,0.5,0.4523809523809524,0.5,0.4603174603174603
virchow2,3,200,0.5,0.5,0.5,0.5018315018315019
virchow2,3,500,0.5,0.4444444444444444,0.5,0.4513403263403264
virchow2,3,1000,0.5,0.4444444444444444,0.5,0.44502164502164504
virchow2,3,1500,0.5,0.4444444444444444,0.5,0.44502164502164504
virchow2,4,20,0.5,0.34920634920634924,0.5018315018315018,0.34997029114676176
virchow2,4,50,0.5,0.4523809523809524,0.5018315018315018,0.45054945054945056
virchow2,4,100,0.5,0.4523809523809524,0.5018315018315018,0.45054945054945056
virchow2,4,200,0.5,0.4523809523809524,0.5018315018315018,0.45054945054945056
virchow2,4,500,0.5,0.4523809523809524,0.5018315018315018,0.4523809523809524
virchow2,4,1000,0.5,0.4523809523809524,0.5018315018315018,0.4523809523809524
virchow2,4,1500,0.5,0.5,0.5018315018315018,0.5018315018315018
virchow2,5,20,0.38888888888888884,0.4920634920634921,0.3821428571428571,0.4862914862914863
virchow2,5,50,0.38888888888888884,0.3412698412698412,0.3821428571428571,0.32857142857142857
virchow2,5,100,0.38888888888888884,0.38888888888888884,0.3821428571428571,0.3894419306184012
virchow2,5,200,0.38888888888888884,0.38888888888888884,0.3821428571428571,0.40047534165181226
virchow2,5,500,0.38888888888888884,0.43650793650793646,0.3821428571428571,0.428657616892911
virchow2,5,1000,0.38888888888888884,0.38888888888888884,0.3821428571428571,0.3821428571428571
virchow2,5,1500,0.38888888888888884,0.38888888888888884,0.3821428571428571,0.3821428571428571
virchow2,6,20,0.4523809523809524,0.38888888888888884,0.4523809523809524,0.3761904761904762
virchow2,6,50,0.4523809523809524,0.4444444444444444,0.4523809523809524,0.4418470418470419
virchow2,6,100,0.4523809523809524,0.3968253968253968,0.4523809523809524,0.3968253968253968
virchow2,6,200,0.4523809523809524,0.3968253968253968,0.4523809523809524,0.3968253968253968
virchow2,6,500,0.4523809523809524,0.3968253968253968,0.4523809523809524,0.40256410256410263
virchow2,6,1000,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.45054945054945056
virchow2,6,1500,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.4523809523809524
virchow2,7,20,0.4047619047619048,0.3968253968253968,0.40938228438228436,0.39926739926739924
virchow2,7,50,0.4047619047619048,0.4047619047619048,0.40938228438228436,0.39829059829059826
virchow2,7,100,0.4047619047619048,0.35714285714285715,0.40938228438228436,0.34722222222222227
virchow2,7,200,0.4047619047619048,0.4523809523809524,0.40938228438228436,0.45384615384615384
virchow2,7,500,0.4047619047619048,0.4523809523809524,0.40938228438228436,0.458008658008658
virchow2,7,1000,0.4047619047619048,0.4047619047619048,0.40938228438228436,0.40938228438228436
virchow2,7,1500,0.4047619047619048,0.4047619047619048,0.40938228438228436,0.40938228438228436
virchow2,8,20,0.5,0.3968253968253968,0.5,0.40938228438228436
virchow2,8,50,0.5,0.5634920634920635,0.5,0.5416666666666666
virchow2,8,100,0.5,0.4603174603174603,0.5,0.4444444444444444
virchow2,8,200,0.5,0.4523809523809524,0.5,0.45384615384615384
virchow2,8,500,0.5,0.5,0.5,0.5051282051282051
virchow2,8,1000,0.5,0.5,0.5,0.5
virchow2,8,1500,0.5,0.4523809523809524,0.5,0.45384615384615384
virchow2,9,20,0.6031746031746031,0.5555555555555556,0.6007326007326007,0.5538461538461538
virchow2,9,50,0.6031746031746031,0.5079365079365079,0.6007326007326007,0.5
virchow2,9,100,0.6031746031746031,0.5079365079365079,0.6007326007326007,0.48946608946608944
virchow2,9,200,0.6031746031746031,0.5,0.6007326007326007,0.5023310023310024
virchow2,9,500,0.6031746031746031,0.5555555555555555,0.6007326007326007,0.5476190476190476
virchow2,9,1000,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6007326007326007
virchow2,9,1500,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6007326007326007
virchow2,10,20,0.34920634920634913,0.4047619047619048,0.35384615384615387,0.40277777777777773
virchow2,10,50,0.34920634920634913,0.24603174603174605,0.35384615384615387,0.2527472527472528
virchow2,10,100,0.34920634920634913,0.30158730158730157,0.35384615384615387,0.29235209235209236
virchow2,10,200,0.34920634920634913,0.30158730158730157,0.35384615384615387,0.2982905982905983
virchow2,10,500,0.34920634920634913,0.30158730158730157,0.35384615384615387,0.29235209235209236
virchow2,10,1000,0.34920634920634913,0.30158730158730157,0.35384615384615387,0.29235209235209236
virchow2,10,1500,0.34920634920634913,0.30158730158730157,0.35384615384615387,0.29235209235209236
virchow2,11,20,0.4047619047619048,0.4523809523809524,0.40119047619047626,0.4444444444444444
virchow2,11,50,0.4047619047619048,0.5079365079365079,0.40119047619047626,0.5
virchow2,11,100,0.4047619047619048,0.3968253968253968,0.40119047619047626,0.3982905982905984
virchow2,11,200,0.4047619047619048,0.34920634920634913,0.40119047619047626,0.3516483516483517
virchow2,11,500,0.4047619047619048,0.34920634920634913,0.40119047619047626,0.35384615384615387
virchow2,11,1000,0.4047619047619048,0.34920634920634913,0.40119047619047626,0.35384615384615387
virchow2,11,1500,0.4047619047619048,0.34920634920634913,0.40119047619047626,0.3529581529581529
virchow2,12,20,0.5,0.24603174603174605,0.5056277056277056,0.24444444444444446
virchow2,12,50,0.5,0.49206349206349204,0.5056277056277056,0.4954870837223779
virchow2,12,100,0.5,0.29365079365079366,0.5056277056277056,0.2809523809523809
virchow2,12,200,0.5,0.39682539682539675,0.5056277056277056,0.3942279942279942
virchow2,12,500,0.5,0.4444444444444444,0.5056277056277056,0.45092592592592595
virchow2,12,1000,0.5,0.5,0.5056277056277056,0.5111111111111111
virchow2,12,1500,0.5,0.5,0.5056277056277056,0.5111111111111111
virchow2,13,20,0.4603174603174603,0.4523809523809524,0.44184704184704177,0.45054945054945056
virchow2,13,50,0.4603174603174603,0.30158730158730157,0.44184704184704177,0.2967032967032967
virchow2,13,100,0.4603174603174603,0.4126984126984126,0.44184704184704177,0.3811188811188811
virchow2,13,200,0.4603174603174603,0.4523809523809524,0.44184704184704177,0.4513403263403264
virchow2,13,500,0.4603174603174603,0.4047619047619048,0.44184704184704177,0.39740259740259737
virchow2,13,1000,0.4603174603174603,0.4047619047619048,0.44184704184704177,0.3968253968253968
virchow2,13,1500,0.4603174603174603,0.4047619047619048,0.44184704184704177,0.3968253968253968
virchow2,14,20,0.5,0.34920634920634924,0.5018315018315018,0.34700854700854694
virchow2,14,50,0.5,0.3412698412698412,0.5018315018315018,0.3479853479853479
virchow2,14,100,0.5,0.3968253968253968,0.5018315018315018,0.402930402930403
virchow2,14,200,0.5,0.4047619047619048,0.5018315018315018,0.40005827505827507
virchow2,14,500,0.5,0.4047619047619048,0.5018315018315018,0.40119047619047626
virchow2,14,1000,0.5,0.5,0.5018315018315018,0.5018315018315018
virchow2,14,1500,0.5,0.5,0.5018315018315018,0.5018315018315018
virchow2,15,20,0.5,0.4920634920634921,0.5018315018315018,0.4862914862914863
virchow2,15,50,0.5,0.39682539682539675,0.5018315018315018,0.39145299145299145
virchow2,15,100,0.5,0.34920634920634913,0.5018315018315018,0.3553113553113553
virchow2,15,200,0.5,0.4444444444444444,0.5018315018315018,0.4444444444444444
virchow2,15,500,0.5,0.4523809523809524,0.5018315018315018,0.45833333333333326
virchow2,15,1000,0.5,0.4523809523809524,0.5018315018315018,0.44957264957264953
virchow2,15,1500,0.5,0.4523809523809524,0.5018315018315018,0.44957264957264953
virchow2,16,20,0.34920634920634913,0.3412698412698412,0.34920634920634913,0.3495726495726496
virchow2,16,50,0.34920634920634913,0.4047619047619047,0.34920634920634913,0.3997668997668997
virchow2,16,100,0.34920634920634913,0.34920634920634913,0.34920634920634913,0.35555555555555557
virchow2,16,200,0.34920634920634913,0.30158730158730157,0.34920634920634913,0.3194444444444444
virchow2,16,500,0.34920634920634913,0.24603174603174605,0.34920634920634913,0.2664884135472371
virchow2,16,1000,0.34920634920634913,0.24603174603174605,0.34920634920634913,0.2511904761904762
virchow2,16,1500,0.34920634920634913,0.34920634920634913,0.34920634920634913,0.34920634920634913
virchow2,17,20,0.4523809523809524,0.3412698412698412,0.45384615384615384,0.3427350427350427
virchow2,17,50,0.4523809523809524,0.34920634920634913,0.45384615384615384,0.35384615384615387
virchow2,17,100,0.4523809523809524,0.30158730158730157,0.45384615384615384,0.29235209235209236
virchow2,17,200,0.4523809523809524,0.38888888888888884,0.45384615384615384,0.38717948717948714
virchow2,17,500,0.4523809523809524,0.4444444444444444,0.45384615384615384,0.4468864468864469
virchow2,17,1000,0.4523809523809524,0.4444444444444444,0.45384615384615384,0.4468864468864469
virchow2,17,1500,0.4523809523809524,0.3968253968253968,0.45384615384615384,0.402930402930403
virchow2,18,20,0.5555555555555556,0.39682539682539675,0.5555555555555556,0.39044289044289043
virchow2,18,50,0.5555555555555556,0.39682539682539675,0.5555555555555556,0.39145299145299145
virchow2,18,100,0.5555555555555556,0.5,0.5555555555555556,0.5094017094017094
virchow2,18,200,0.5555555555555556,0.5,0.5555555555555556,0.5018315018315019
virchow2,18,500,0.5555555555555556,0.5,0.5555555555555556,0.5018315018315019
virchow2,18,1000,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
virchow2,18,1500,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
virchow2,19,20,0.5,0.4444444444444444,0.5018315018315018,0.44502164502164504
virchow2,19,50,0.5,0.34920634920634913,0.5018315018315018,0.33997113997114
virchow2,19,100,0.5,0.34920634920634913,0.5018315018315018,0.3516483516483517
virchow2,19,200,0.5,0.4444444444444444,0.5018315018315018,0.4542124542124542
virchow2,19,500,0.5,0.3968253968253968,0.5018315018315018,0.40256410256410263
virchow2,19,1000,0.5,0.5,0.5018315018315018,0.5018315018315018
virchow2,19,1500,0.5,0.5,0.5018315018315018,0.5018315018315018
virchow2,20,20,0.4523809523809524,0.29365079365079366,0.4523809523809524,0.2944147355912062
virchow2,20,50,0.4523809523809524,0.5,0.4523809523809524,0.5056277056277056
virchow2,20,100,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.45800865800865803
virchow2,20,200,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.4523809523809524
virchow2,20,500,0.4523809523809524,0.3968253968253968,0.4523809523809524,0.39926739926739924
virchow2,20,1000,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.4523809523809524
virchow2,20,1500,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.4523809523809524
virchow2,21,20,0.4047619047619048,0.30158730158730157,0.40005827505827507,0.25071225071225073
virchow2,21,50,0.4047619047619048,0.4047619047619048,0.40005827505827507,0.39926739926739924
virchow2,21,100,0.4047619047619048,0.34920634920634913,0.40005827505827507,0.3516483516483517
virchow2,21,200,0.4047619047619048,0.34920634920634913,0.40005827505827507,0.3581196581196581
virchow2,21,500,0.4047619047619048,0.4047619047619048,0.40005827505827507,0.40552584670231734
virchow2,21,1000,0.4047619047619048,0.35714285714285715,0.40005827505827507,0.3381598793363499
virchow2,21,1500,0.4047619047619048,0.4047619047619048,0.40005827505827507,0.40005827505827507
virchow2,22,20,0.34920634920634913,0.3968253968253968,0.3516483516483517,0.40005827505827507
virchow2,22,50,0.34920634920634913,0.4047619047619048,0.3516483516483517,0.39926739926739924
virchow2,22,100,0.34920634920634913,0.35714285714285715,0.3516483516483517,0.3412698412698412
virchow2,22,200,0.34920634920634913,0.4047619047619048,0.3516483516483517,0.40552584670231734
virchow2,22,500,0.34920634920634913,0.34920634920634913,0.3516483516483517,0.3581196581196581
virchow2,22,1000,0.34920634920634913,0.34920634920634913,0.3516483516483517,0.35384615384615387
virchow2,22,1500,0.34920634920634913,0.34920634920634913,0.3516483516483517,0.3516483516483517
virchow2,23,20,0.4603174603174603,0.30158730158730157,0.4427350427350427,0.3071095571095571
virchow2,23,50,0.4603174603174603,0.30158730158730157,0.4427350427350427,0.29572649572649573
virchow2,23,100,0.4603174603174603,0.35714285714285715,0.4427350427350427,0.3367965367965368
virchow2,23,200,0.4603174603174603,0.35714285714285715,0.4427350427350427,0.3367965367965368
virchow2,23,500,0.4603174603174603,0.35714285714285715,0.4427350427350427,0.3367965367965368
virchow2,23,1000,0.4603174603174603,0.4603174603174603,0.4427350427350427,0.4427350427350427
virchow2,23,1500,0.4603174603174603,0.4603174603174603,0.4427350427350427,0.4427350427350427
virchow2,24,20,0.4603174603174603,0.35714285714285715,0.44502164502164504,0.3479853479853479
virchow2,24,50,0.4603174603174603,0.34920634920634913,0.44502164502164504,0.34700854700854705
virchow2,24,100,0.4603174603174603,0.4047619047619048,0.44502164502164504,0.39740259740259737
virchow2,24,200,0.4603174603174603,0.4047619047619048,0.44502164502164504,0.39829059829059826
virchow2,24,500,0.4603174603174603,0.4047619047619048,0.44502164502164504,0.39829059829059826
virchow2,24,1000,0.4603174603174603,0.4047619047619048,0.44502164502164504,0.39829059829059826
virchow2,24,1500,0.4603174603174603,0.4603174603174603,0.44502164502164504,0.44502164502164504
virchow2,25,20,0.4523809523809524,0.30158730158730157,0.45384615384615384,0.2891774891774892
virchow2,25,50,0.4523809523809524,0.34920634920634913,0.45384615384615384,0.34700854700854705
virchow2,25,100,0.4523809523809524,0.4444444444444444,0.45384615384615384,0.44700854700854703
virchow2,25,200,0.4523809523809524,0.3968253968253968,0.45384615384615384,0.4047619047619047
virchow2,25,500,0.4523809523809524,0.4047619047619048,0.45384615384615384,0.39829059829059826
virchow2,25,1000,0.4523809523809524,0.4047619047619048,0.45384615384615384,0.39829059829059826
virchow2,25,1500,0.4523809523809524,0.4523809523809524,0.45384615384615384,0.45384615384615384
virchow2,26,20,0.4603174603174603,0.4603174603174603,0.44172494172494176,0.4447415329768271
virchow2,26,50,0.4603174603174603,0.4444444444444444,0.44172494172494176,0.45054945054945056
virchow2,26,100,0.4603174603174603,0.5079365079365079,0.44172494172494176,0.4904761904761905
virchow2,26,200,0.4603174603174603,0.4047619047619048,0.44172494172494176,0.39829059829059826
virchow2,26,500,0.4603174603174603,0.4047619047619048,0.44172494172494176,0.39829059829059826
virchow2,26,1000,0.4603174603174603,0.4047619047619048,0.44172494172494176,0.39829059829059826
virchow2,26,1500,0.4603174603174603,0.4047619047619048,0.44172494172494176,0.40005827505827507
virchow2,27,20,0.4047619047619048,0.34920634920634913,0.39829059829059826,0.33589743589743587
virchow2,27,50,0.4047619047619048,0.34920634920634913,0.39829059829059826,0.3516483516483517
virchow2,27,100,0.4047619047619048,0.4047619047619048,0.39829059829059826,0.39926739926739924
virchow2,27,200,0.4047619047619048,0.4523809523809524,0.39829059829059826,0.45054945054945056
virchow2,27,500,0.4047619047619048,0.4047619047619048,0.39829059829059826,0.39829059829059826
virchow2,27,1000,0.4047619047619048,0.4047619047619048,0.39829059829059826,0.39829059829059826
virchow2,27,1500,0.4047619047619048,0.4047619047619048,0.39829059829059826,0.39829059829059826
virchow2,28,20,0.30158730158730157,0.24603174603174602,0.30158730158730157,0.25396825396825395
virchow2,28,50,0.30158730158730157,0.30158730158730157,0.30158730158730157,0.30158730158730157
virchow2,28,100,0.30158730158730157,0.34920634920634913,0.30158730158730157,0.347985347985348
virchow2,28,200,0.30158730158730157,0.34920634920634913,0.30158730158730157,0.34700854700854705
virchow2,28,500,0.30158730158730157,0.3968253968253968,0.30158730158730157,0.3982905982905984
virchow2,28,1000,0.30158730158730157,0.34920634920634913,0.30158730158730157,0.3529581529581529
virchow2,28,1500,0.30158730158730157,0.30158730158730157,0.30158730158730157,0.30158730158730157
virchow2,29,20,0.5555555555555555,0.3968253968253968,0.5555555555555555,0.40005827505827507
virchow2,29,50,0.5555555555555555,0.4047619047619048,0.5555555555555555,0.40938228438228436
virchow2,29,100,0.5555555555555555,0.4603174603174603,0.5555555555555555,0.44502164502164504
virchow2,29,200,0.5555555555555555,0.4126984126984126,0.5555555555555555,0.37407407407407406
virchow2,29,500,0.5555555555555555,0.4603174603174603,0.5555555555555555,0.4428571428571429
virchow2,29,1000,0.5555555555555555,0.5079365079365079,0.5555555555555555,0.5024531024531024
virchow2,29,1500,0.5555555555555555,0.5555555555555555,0.5555555555555555,0.5555555555555555
virchow2,30,20,0.4523809523809524,0.5,0.45384615384615384,0.4986425339366516
virchow2,30,50,0.4523809523809524,0.3095238095238095,0.45384615384615384,0.30683760683760686
virchow2,30,100,0.4523809523809524,0.30158730158730157,0.45384615384615384,0.30851370851370846
virchow2,30,200,0.4523809523809524,0.35714285714285715,0.45384615384615384,0.3512820512820513
virchow2,30,500,0.4523809523809524,0.4523809523809524,0.45384615384615384,0.45384615384615384
virchow2,30,1000,0.4523809523809524,0.4523809523809524,0.45384615384615384,0.4523809523809524
virchow2,30,1500,0.4523809523809524,0.4523809523809524,0.45384615384615384,0.45384615384615384
virchow2,31,20,0.611111111111111,0.38888888888888884,0.5972222222222222,0.3814814814814815
virchow2,31,50,0.611111111111111,0.34920634920634913,0.5972222222222222,0.36594516594516596
virchow2,31,100,0.611111111111111,0.4523809523809524,0.5972222222222222,0.45054945054945056
virchow2,31,200,0.611111111111111,0.5,0.5972222222222222,0.4982905982905983
virchow2,31,500,0.611111111111111,0.5555555555555555,0.5972222222222222,0.5494505494505494
virchow2,31,1000,0.611111111111111,0.5555555555555555,0.5972222222222222,0.5495726495726495
virchow2,31,1500,0.611111111111111,0.5555555555555555,0.5972222222222222,0.5495726495726495
virchow2,32,20,0.5,0.4047619047619048,0.5018315018315018,0.39926739926739924
virchow2,32,50,0.5,0.4523809523809524,0.5018315018315018,0.45054945054945056
virchow2,32,100,0.5,0.4523809523809524,0.5018315018315018,0.458008658008658
virchow2,32,200,0.5,0.5,0.5018315018315018,0.5024531024531025
virchow2,32,500,0.5,0.5,0.5018315018315018,0.5
virchow2,32,1000,0.5,0.5,0.5018315018315018,0.5
virchow2,32,1500,0.5,0.5,0.5018315018315018,0.5
virchow2,33,20,0.5952380952380952,0.38888888888888884,0.5976911976911977,0.38759018759018754
virchow2,33,50,0.5952380952380952,0.4523809523809524,0.5976911976911977,0.4444444444444444
virchow2,33,100,0.5952380952380952,0.5,0.5976911976911977,0.5018315018315019
virchow2,33,200,0.5952380952380952,0.5476190476190476,0.5976911976911977,0.5555555555555555
virchow2,33,500,0.5952380952380952,0.5476190476190476,0.5976911976911977,0.5495726495726495
virchow2,33,1000,0.5952380952380952,0.5476190476190476,0.5976911976911977,0.5495726495726495
virchow2,33,1500,0.5952380952380952,0.5952380952380952,0.5976911976911977,0.5976911976911977
virchow2,34,20,0.38888888888888884,0.30158730158730157,0.3957264957264957,0.2868778280542987
virchow2,34,50,0.38888888888888884,0.29365079365079366,0.3957264957264957,0.2974941724941725
virchow2,34,100,0.38888888888888884,0.3968253968253968,0.3957264957264957,0.40940170940170945
virchow2,34,200,0.38888888888888884,0.4444444444444444,0.3957264957264957,0.4523809523809524
virchow2,34,500,0.38888888888888884,0.38888888888888884,0.3957264957264957,0.3957264957264957
virchow2,34,1000,0.38888888888888884,0.3412698412698412,0.3957264957264957,0.35714285714285715
virchow2,34,1500,0.38888888888888884,0.38888888888888884,0.3957264957264957,0.3957264957264957
virchow2,35,20,0.4047619047619047,0.3412698412698412,0.40256410256410263,0.3367965367965368
virchow2,35,50,0.4047619047619047,0.30158730158730157,0.40256410256410263,0.2868778280542987
virchow2,35,100,0.4047619047619047,0.34920634920634913,0.40256410256410263,0.3259259259259259
virchow2,35,200,0.4047619047619047,0.30158730158730157,0.40256410256410263,0.2944147355912062
virchow2,35,500,0.4047619047619047,0.30158730158730157,0.40256410256410263,0.2944147355912062
virchow2,35,1000,0.4047619047619047,0.34920634920634924,0.40256410256410263,0.34877622377622375
virchow2,35,1500,0.4047619047619047,0.4047619047619047,0.40256410256410263,0.40256410256410263
virchow2,36,20,0.34920634920634913,0.35714285714285715,0.34700854700854705,0.34722222222222215
virchow2,36,50,0.34920634920634913,0.3968253968253968,0.34700854700854705,0.40277777777777773
virchow2,36,100,0.34920634920634913,0.34920634920634913,0.34700854700854705,0.34978354978354975
virchow2,36,200,0.34920634920634913,0.4047619047619048,0.34700854700854705,0.39926739926739924
virchow2,36,500,0.34920634920634913,0.34920634920634913,0.34700854700854705,0.34700854700854705
virchow2,36,1000,0.34920634920634913,0.34920634920634913,0.34700854700854705,0.34700854700854705
virchow2,36,1500,0.34920634920634913,0.34920634920634913,0.34700854700854705,0.34700854700854705
virchow2,37,20,0.35714285714285715,0.34920634920634913,0.33945221445221446,0.3677156177156177
virchow2,37,50,0.35714285714285715,0.35714285714285715,0.33945221445221446,0.3381598793363499
virchow2,37,100,0.35714285714285715,0.4523809523809524,0.33945221445221446,0.45610859728506786
virchow2,37,200,0.35714285714285715,0.35714285714285715,0.33945221445221446,0.33945221445221446
